name,user_score,critics,users,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing,released_year,released_month,released_day,updated_year,updated_month,updated_day,is_in_top_100_publisher,is_in_top_100_developer,genery,platform,publisher,developer
Remnant: From the Ashes,7.3,17,169,3.54,4,6,108,249,611,0,259,115,768,134,157,101,48,2019,8,20,2019,12,31,1,0,Action,PC,Perfect World Entertainment,Gunfire Games
TERA,6.9,41,787,2.92,3,3,102,329,333,0,330,78,1892,45,8,245,15,2017,1,31,2019,9,17,0,0,Role-Playing,PlayStation 4,Gameforge 4D,Bluehole
The Survivalists,5.0,8,4,2.75,4,3,112,8,188,0,8,4,37,0,12,7,2,2020,10,9,2020,10,16,1,1,Action Adventure,iOS,Team17 Digital,Team17 Digital
Risk of Rain,8.1,12,291,3.9,4,4,45,357,260,1,359,108,1942,158,42,178,16,2013,11,7,2020,1,7,0,0,General,Linux,Chucklefish,Hopoo Games
Hamilton's Great Adventure,7.1,10,27,2.82,3,2,47,22,441,0,22,13,391,4,0,7,1,2011,5,31,2019,9,17,0,0,Adventure,PC,Fatshark,Fatshark
Garou: Mark of the Wolves,8.7,10,11,4.11,4,1,47,27,443,0,27,13,123,11,2,15,6,1998,12,31,2019,10,22,0,0,Action,iOS,SNK,DotEmu
WWE 2K19,5.2,21,40,3.45,4,16,128,62,252,0,64,5,186,24,7,22,8,2018,10,5,2019,9,17,1,0,Sports,PC,2K Games,2K
Magic: The Gathering - Duels of the Planeswalkers 2013,6.8,11,101,3.68,4,10,25,38,233,0,38,3,295,31,0,21,0,2012,6,19,2019,9,17,0,0,Strategy,PC,Wizards of the Coast,Stainless Games
Hue,7.3,32,74,3.36,4,2,38,213,334,0,213,102,868,86,12,78,15,2016,8,30,2019,11,19,0,0,Puzzle,Nintendo Switch,Curve Digital,Curve Digital
Tales of Graces f,8.5,55,342,3.88,4,0,40,42,427,0,42,15,166,42,5,11,8,2012,3,13,2019,9,17,1,0,Role-Playing,PlayStation 3,Bandai Namco Entertainment,BANDAI NAMCO Entertainment America
Hotshot Racing,6.1,10,8,3.12,4,1,155,26,242,0,26,4,256,2,6,17,4,2020,9,10,2020,9,30,1,0,Racing,PC,Curve Digital,Sumo Digital
Spintires: MudRunner,7.3,10,48,3.97,4,4,124,73,361,3,75,9,350,21,13,26,10,2017,10,31,2020,10,12,1,0,Simulation,PC,Focus Home Interactive,Focus Home Interactive
Dungeons & Dragons: Chronicles of Mystara,7.8,7,22,3.36,4,1,42,62,406,0,64,24,353,27,2,20,2,2013,6,18,2019,9,17,1,0,Action,PC,Capcom,Capcom U.S.A
Brute Force,8.0,45,60,0.0,0,0,0,3,141,0,3,0,2,2,1,1,0,2003,5,27,2019,9,12,0,0,Action,Xbox,Microsoft Game Studios,Digital Anvil
Tom Clancy's Splinter Cell,8.7,21,10,4.2,4,2,37,296,431,6,296,87,789,312,34,84,4,2002,11,17,2020,9,7,0,0,Action Adventure,Xbox One,Ubisoft Entertainment,Ubisoft
Legacy of Kain: Soul Reaver 2,8.8,10,109,3.94,4,1,0,104,629,4,105,100,1086,65,17,22,0,2001,10,29,2020,9,13,1,0,Action Adventure,PC,Square Enix,Crystal Dynamics
Dark Reign 2,7.1,26,16,0.0,0,0,0,2,435,0,2,1,10,1,3,1,0,2000,6,29,2019,8,28,1,1,Strategy,PC,Activision Blizzard,Pandemic Studios
Furi,7.8,37,319,3.86,4,4,87,505,473,0,510,167,1922,230,72,212,48,2016,7,4,2019,9,17,0,0,Action,PC,Plug In Digital,The Game Bakers
A World of Keflings,6.9,23,36,2.85,3,3,41,26,365,0,26,3,297,13,0,17,1,2010,12,22,2020,10,26,0,0,Action,PC,Microsoft Studios,NinjaBee
Stranglehold,7.7,22,57,3.73,4,1,84,109,613,0,110,11,279,96,11,25,1,2007,9,4,2019,11,29,0,0,Action,PC,Warner Bros. Interactive,Midway Games
Just Dance 4,7.7,23,36,3.92,4,3,75,26,403,16,26,4,108,13,0,18,2,2012,10,2,2019,9,17,1,0,Action,Wii U,Ubisoft Entertainment,Ubisoft
Battlefield 2: Special Forces,7.7,25,69,4.17,4,0,0,12,480,0,12,0,11,7,5,6,0,2005,11,18,2019,1,9,1,0,Action,PC,Electronic Arts,Digital Illusions Canada
Peter Jackson's King Kong: The Official Game of the Movie,7.6,27,59,3.66,4,0,9,41,0,0,41,3,195,42,6,14,0,2005,11,21,2020,12,10,1,1,Action Adventure,Xbox 360,Ubisoft Entertainment,Ubisoft
Darksiders Genesis,7.5,26,73,3.62,4,4,94,83,288,4,87,46,358,49,124,39,18,2019,12,5,2020,12,16,1,0,Role-Playing,PC,THQ Nordic,Airship Syndicate
LEGO Indiana Jones: The Original Adventures,7.7,36,40,3.89,4,4,50,194,631,0,197,24,605,229,11,46,6,2008,6,2,2019,9,17,1,0,Action Adventure,PC,Disney Interactive,LucasArts Entertainment
Mercury Meltdown Revolution,7.5,41,19,0.0,0,0,0,0,282,0,0,0,0,0,0,0,0,2007,8,14,2019,1,9,0,0,Miscellaneous,Wii,Ignition Entertainment,Ignition Entertainment
de Blob 2,7.3,54,28,3.57,4,2,102,35,495,1,35,19,225,16,6,14,4,2011,2,22,2019,10,31,0,0,Action,PC,THQ Nordic,BlitWorks
Moving Out,7.0,22,22,3.74,4,2,73,54,255,0,54,8,336,9,61,29,18,2020,4,28,2020,12,16,1,0,Puzzle,macOS,Team17 Digital,SMG Studio
Peggle 2,7.1,39,221,3.72,4,4,94,125,312,4,126,7,633,57,0,37,9,2013,12,9,2019,11,6,1,0,Miscellaneous,Xbox One,Electronic Arts,Electronic Arts
Attack of the Friday Monsters! A Tokyo Tale,7.6,26,50,4.22,4,0,0,9,146,0,9,0,2,11,2,2,0,2013,7,18,2019,1,12,0,0,Action,Nintendo 3DS,Level-5,Millennium Kitchen
Men of War: Red Tide,7.8,10,41,3.23,4,1,0,22,525,0,22,25,599,6,1,12,0,2009,8,14,2019,9,17,1,0,Strategy,PC,1C-SoftClub,1C Company
Dead to Rights,8.6,16,7,3.14,3,0,0,14,516,0,14,6,7,18,4,3,0,2003,12,4,2019,9,12,0,0,Action,Game Boy Advance,Bandai Namco Entertainment,Bandai Namco Entertainment
MLB 07: The Show,7.5,30,17,0.0,0,0,0,0,256,14,0,0,1,0,0,0,0,2007,2,26,2019,1,9,1,1,Sports,PlayStation 2,Sony Computer Entertainment,SCE San Diego Studio
GNOG,6.9,29,32,3.87,4,2,30,59,164,0,62,80,276,61,18,8,5,2017,5,2,2020,6,11,0,0,Adventure,macOS,Double Fine Productions,KO_OP
Dragon Ball Z: Budokai 3,8.8,32,207,4.17,4,0,0,23,163,0,23,1,6,30,1,9,2,2004,11,16,2019,2,6,1,1,Action,PlayStation 2,Atari,DIMPS
The Book of Unwritten Tales 2,7.9,9,7,3.21,4,5,171,33,610,2,33,30,309,22,5,3,1,2015,2,20,2020,5,14,0,0,Adventure,PC,Nordic Games,KING Art Games
Mothergunship,7.6,16,7,3.19,4,2,82,25,261,0,26,41,490,4,13,20,0,2018,7,17,2019,9,17,0,0,Action,PC,Grip Digital,Terrible Posture Games
Sniper Elite,7.6,25,16,3.33,4,2,0,112,378,0,112,78,983,58,7,61,2,2005,10,18,2019,9,17,1,1,Action,PC,Rebellion,Rebellion
Dragon Quest Monsters: Joker 2,7.5,33,20,0.0,0,0,0,2,313,0,2,1,3,4,2,3,0,2011,9,19,2019,9,12,1,1,Role-Playing,Nintendo DS,Nintendo,Square Enix
Football Manager Touch 2018,7.1,16,18,2.8,1,1,103,44,376,15,44,14,154,11,1,14,0,2017,11,10,2020,8,27,1,1,Sports,Linux,SEGA,SEGA
Mantis Burn Racing,7.9,10,35,3.25,4,2,158,8,479,0,8,2,65,0,1,4,1,2016,10,12,2019,8,28,0,0,Racing,PC,VooFoo Studios,VooFoo Studios
Battlefield 2142: Northern Strike,8.5,15,50,0.0,4,0,0,5,527,0,5,0,8,4,2,4,0,2007,3,9,2019,1,9,1,0,Action,PC,Electronic Arts,Electronic Arts Digital Illusions Creative Entertainment
Brain Age: Train Your Brain in Minutes a Day!,7.7,58,58,3.65,4,0,0,16,47,0,17,1,8,16,0,5,0,2006,4,17,2019,7,21,1,1,Miscellaneous,Wii U,Nintendo,Nintendo
Ace Combat: Assault Horizon,6.9,28,97,0.0,0,5,0,3,535,0,3,1,7,4,1,2,0,2011,10,11,2019,1,9,1,0,Action,PlayStation 3,Bandai Namco Entertainment,Project Aces
Full Throttle Remastered,7.4,23,74,3.99,5,3,42,294,489,1,298,236,1382,185,60,34,16,2017,4,17,2020,10,30,0,0,Adventure,Xbox One,Double Fine Productions,Double Fine Productions
The World Ends with You: Final Remix,7.1,50,93,3.53,4,0,0,19,200,0,19,25,9,11,55,10,10,2018,10,11,2020,12,16,1,1,Role-Playing,Nintendo Switch,Nintendo,Square Enix
FIFA Street,6.7,47,64,4.0,4,0,69,51,206,0,51,1,191,39,2,28,0,2005,2,22,2019,9,17,1,1,Sports,Xbox,Electronic Arts,Electronic Arts Canada
Awesomenauts,7.7,43,45,3.07,3,7,83,314,394,1,315,114,2591,50,9,204,7,2012,5,1,2019,9,17,0,0,Action,Linux,DTP Entertainment,Ronimo Games
Final Fantasy Crystal Chronicles: Ring of Fates,7.4,41,29,2.86,3,0,0,7,262,3,7,3,8,7,4,4,0,2008,3,11,2019,9,12,1,1,Role-Playing,Nintendo DS,Square Enix,Square Enix
3D Dot Game Heroes,8.1,66,103,3.52,4,22,34,33,397,0,33,4,203,17,3,12,1,2009,11,5,2019,10,25,0,0,Role-Playing,PlayStation 3,Atlus USA,Silicon Studio
Control: The Foundation,6.1,20,29,3.98,4,0,0,55,317,0,55,25,14,52,96,8,5,2020,3,26,2020,5,9,1,1,Action Adventure,PlayStation 4,505 Games,Remedy Entertainment
The Shapeshifting Detective,6.0,10,4,3.61,4,4,64,23,476,0,23,20,484,15,15,6,0,2018,11,6,2020,10,12,1,0,Adventure,PC,Wales Interactive,Wales Interactive
The Darkside Detective,8.1,11,20,3.39,4,3,7,31,216,0,31,80,515,22,14,4,2,2017,7,26,2019,9,17,0,0,Adventure,PC,Spooky Doorway,Spooky Doorway
Aaero,5.1,8,9,3.07,4,3,338,30,484,0,30,50,529,11,2,9,2,2017,4,11,2019,9,17,0,0,Action,PC,Reverb Triple XP,Reverb Publishing
Game of Thrones: Episode Four - Sons of Winter,7.7,27,84,0.0,0,0,0,1,439,0,1,0,2,3,0,1,0,2015,5,26,2019,1,9,1,1,Action,PC,Telltale Games,Telltale Games
Tetrobot and Co.,7.9,8,18,3.7,5,3,45,10,211,0,10,14,270,5,1,6,0,2013,10,15,2019,10,22,0,0,Puzzle,macOS,Neko Entertainment,Swing Swing Submarine
DG2: Defense Grid 2,7.1,9,30,3.09,4,5,65,44,374,0,44,18,450,10,1,14,1,2014,9,23,2020,2,17,1,0,Strategy,macOS,505 Games,Hidden Path Entertainment
NCAA Football 14,6.3,9,46,4.24,5,13,79,17,222,0,17,1,55,8,1,5,1,2013,7,9,2019,8,2,1,1,Sports,PlayStation 3,Electronic Arts,Electronic Arts
The Lord of the Rings: The Return of the King,8.2,13,12,3.98,4,0,0,136,618,0,136,7,43,131,12,44,1,2003,10,31,2020,9,19,1,0,Role-Playing,Game Boy Advance,Electronic Arts,Visceral Games
Sonic Pinball Party,7.5,15,13,0.0,0,0,0,1,239,0,1,0,2,1,1,1,0,2003,6,1,2019,9,12,1,0,Miscellaneous,Game Boy Advance,SEGA,Sonic Team
Insanely Twisted Shadow Planet,7.9,76,46,3.66,4,1,17,64,299,0,64,52,805,41,8,23,1,2011,8,3,2019,9,17,1,0,Action,PC,Microsoft Studios,Shadow Planet Productions
The Disney Afternoon Collection,6.5,38,13,3.97,4,2,60,68,307,0,68,19,393,14,8,21,4,2017,4,18,2020,7,29,1,0,Miscellaneous,PC,Capcom,Capcom
Madden NFL 07,4.7,25,24,3.28,3,0,46,18,334,0,18,1,121,9,1,10,0,2006,8,22,2019,9,17,1,0,Sports,Xbox,Electronic Arts,Electronic Arts Canada
Tropico 5,7.1,17,149,3.62,4,5,170,397,518,5,398,106,2004,148,21,169,15,2014,5,22,2020,1,7,1,0,Tycoon,Linux,Kalypso Media,Haemimont Games
Worms 2: Armageddon,7.7,13,23,4.04,4,19,94,73,294,18,73,7,286,39,2,34,3,2009,7,1,2020,10,26,1,1,Strategy,Xbox 360,Team17 Digital,Team17 Digital
Crysis 3,6.8,45,364,3.62,4,2,121,390,598,2,390,69,971,361,48,121,5,2013,2,19,2020,9,10,1,0,Action,PC,Electronic Arts,Electronic Arts
New Super Lucky's Tale,8.1,28,90,3.67,4,0,95,14,238,0,15,1,209,11,14,11,2,2019,11,8,2020,9,11,0,0,Action,PC,Playful,playful
Blasters of the Universe,7.2,12,13,0.0,0,1,107,3,299,0,3,0,53,0,0,2,1,2016,7,14,2019,8,28,0,0,Action,PC,The Secret Location,The Secret Location
Blitz: The League,8.0,25,21,0.0,0,0,34,4,481,0,4,0,38,2,0,2,0,2006,10,30,2019,7,24,0,1,Sports,Xbox,Midway Home Entertainment,Point of View
Worms W.M.D,7.8,23,66,3.75,4,3,117,144,503,18,146,53,1042,31,21,65,24,2016,8,22,2020,2,7,1,1,Strategy,PlayStation 4,Team17 Digital,Team17 Digital
From Dust,4.9,15,379,3.4,4,2,24,117,540,0,117,38,738,66,16,74,1,2011,7,27,2019,9,17,1,1,Strategy,PC,Ubisoft Entertainment,Ubisoft
The Banner Saga,7.9,9,34,4.07,4,5,118,479,518,3,481,152,1824,295,82,121,26,2014,1,14,2019,9,17,0,0,Role-Playing,PC,Versus Evil,Versus Evil
D4: Dark Dreams Don't Die,7.2,43,308,3.6,4,5,156,159,1051,0,160,50,749,83,19,45,7,2014,9,19,2019,11,6,0,0,Action,Xbox One,Microsoft Studios,Access Games
Sniper Elite,8.4,21,42,3.33,4,2,0,112,378,0,112,78,983,58,7,61,2,2005,10,18,2019,9,17,1,1,Action,PC,Rebellion,Rebellion
Q.U.B.E. 2,7.3,14,48,3.54,4,4,54,116,219,1,116,157,715,71,26,25,7,2018,3,13,2019,11,5,0,0,Action,PC,Trapped Nerve Games,Toxic Games
Ys VI: The Ark of Napishtim,8.0,9,31,3.93,4,4,16,28,584,7,28,20,161,26,6,2,1,2015,4,27,2019,9,17,1,0,Action RPG,PC,XSEED Games,Nihon Falcom
War Thunder,5.5,17,404,3.24,4,5,91,597,513,0,597,87,3554,72,10,377,46,2013,8,15,2019,9,17,0,0,Action,macOS,Gaijin Entertainment,Gaijin Entertainment
Knytt Underground,7.6,12,18,2.73,3,2,26,45,386,0,45,23,558,14,4,20,0,2012,12,18,2019,9,17,0,0,Action,Linux,Ripstone,MP2
Pro Evolution Soccer 2008,7.6,29,41,3.81,4,21,0,26,427,18,26,0,16,19,1,11,0,2007,10,26,2019,8,4,1,1,Sports,Wii,Konami,Konami Digital Entertainment
WWE 2K19,5.9,44,147,3.45,4,16,128,62,252,0,64,5,186,24,7,22,8,2018,10,5,2019,9,17,1,0,Sports,PC,2K Games,2K
The Last Campfire,7.3,7,24,3.89,4,0,25,18,303,0,18,10,26,15,52,4,4,2020,8,27,2020,12,16,0,0,Adventure,PlayStation 4,Hello Games,Hello Games
Disgaea 1 Complete,7.7,18,32,4.14,5,0,84,7,437,0,7,7,14,2,10,1,2,2018,10,9,2020,1,31,0,1,Strategy,iOS,NIS America,NIS America
Transformers: War for Cybertron,8.5,69,233,3.65,4,2,101,124,601,1,124,22,505,115,9,35,2,2010,6,22,2020,11,2,1,0,Action,PC,Activision Blizzard,Activision
LawBreakers,6.5,34,160,2.65,1,1,89,99,598,0,99,22,507,14,3,54,2,2017,8,7,2020,8,10,0,0,Sci-Fi,PC,Nexon America,Boss Key Productions
Operation Flashpoint: Dragon Rising,6.5,42,56,2.84,3,1,37,94,476,2,94,58,1345,35,7,48,1,2009,10,6,2020,12,4,1,1,Action,PlayStation 3,Codemasters,Codemasters
LEGO Harry Potter: Years 5-7,8.0,27,64,3.64,4,4,91,158,661,1,158,69,883,158,18,25,10,2011,11,11,2020,9,15,1,1,Action Adventure,PC,Feral Interactive,Feral Interactive
BlazBlue: Cross Tag Battle,6.6,27,73,3.7,4,4,42,30,482,0,30,5,77,7,7,8,9,2018,5,31,2020,9,29,0,0,Action,PC,Arc System Works,Arc System Works
Renegade Ops,7.4,7,89,2.96,4,2,40,247,596,0,249,176,2716,76,9,77,1,2011,9,13,2020,2,13,1,0,Action,PC,SEGA,SEGA
Green Day: Rock Band,8.4,12,14,4.22,4,9,97,23,422,0,23,2,109,19,2,6,0,2010,6,4,2019,9,17,1,1,Action,Xbox 360,Electronic Arts,Harmonix Music Systems
MotoGP 19,7.6,25,36,3.5,5,3,151,6,298,0,6,1,27,1,4,2,2,2019,6,6,2019,9,30,1,1,Racing,PC,Milestone,Milestone
Star Renegades,5.7,33,19,3.4,3,4,65,9,523,0,10,4,79,2,24,7,1,2020,9,8,2020,11,20,0,0,Strategy,Xbox One,Raw Fury,Massive Damage
Pode,3.9,8,10,4.17,4,9,18,5,192,0,6,1,14,2,5,4,0,2018,5,1,2020,4,17,0,0,Adventure,PC,Henchman & Goon,Henchman & Goon
Star Renegades,5.7,33,19,3.4,3,4,65,9,523,0,10,4,79,2,24,7,1,2020,9,8,2020,11,20,0,0,Strategy,Xbox One,Raw Fury,Massive Damage
Pode,3.9,8,10,4.17,4,9,18,5,192,0,6,1,14,2,5,4,0,2018,5,1,2020,4,17,0,0,Adventure,PC,Henchman & Goon,Henchman & Goon
LEGO Indiana Jones: The Original Adventures,8.3,8,17,3.89,4,4,50,194,631,0,197,24,605,229,11,46,6,2008,6,2,2019,9,17,1,0,Action Adventure,PC,Disney Interactive,LucasArts Entertainment
Trainz Railroad Simulator 2004,7.3,11,9,0.0,0,0,0,0,466,0,0,0,5,0,1,0,0,2003,10,31,2019,1,9,1,0,Simulation,PC,Strategy First,Auran
Tom Clancy's Rainbow Six: Rogue Spear,7.2,7,5,3.84,4,60,0,19,461,12,19,2,13,15,3,14,1,1999,1,1,2020,1,9,0,0,Action,PC,Red Storm Entertainment,Ubisoft Milan
Tony Hawk's American Wasteland,7.9,26,17,4.04,4,0,0,67,444,0,68,2,33,72,6,37,4,2005,10,18,2019,10,30,1,1,Sports,PC,Activision Blizzard,Neversoft
Tacoma,6.4,56,128,3.64,4,4,31,210,410,0,216,188,1097,201,67,27,4,2017,8,1,2020,10,4,0,0,Adventure,macOS,The Fullbright Company,Fullbright
Rayman Raving Rabbids,7.8,54,127,3.49,4,1,16,114,420,0,114,12,228,105,3,38,3,2006,11,14,2019,12,16,1,0,Action,PC,Ubisoft Entertainment,Ubisoft
Gatling Gears,7.4,11,11,3.69,4,2,35,13,658,0,13,7,172,6,1,4,0,2011,5,11,2019,9,17,0,0,Action,Xbox 360,Electronic Arts,Vanguard Games
Guwange,8.0,10,10,0.0,0,0,9,0,248,0,0,0,19,0,0,0,0,2010,11,10,2019,7,24,0,0,Action,Xbox 360,CAVE,CAVE
Singularity,7.7,36,399,3.95,4,5,92,256,643,0,258,45,695,272,37,37,3,2010,5,22,2020,12,21,0,0,Action,PC,Activision Blizzard,Raven Software
MotoGP 20,7.3,30,23,0.0,5,2,151,5,38,0,5,1,21,1,3,0,2,2020,4,23,2020,12,16,1,1,Racing,PC,Milestone,Milestone
Battlestations: Midway,7.4,20,46,2.72,4,1,22,32,400,0,32,41,826,8,1,18,0,2007,1,30,2020,12,4,0,0,Strategy,Xbox One,Square Enix,Feral Interactive
Trials of Mana,7.4,54,111,0.0,0,0,0,1,53,0,1,1,2,0,1,1,0,1995,9,30,2020,5,2,0,0,Role-Playing,SNES,Square,Square
Pacer,6.1,8,7,2.57,4,2,77,7,460,0,7,3,40,0,2,5,1,2015,8,3,2020,10,30,0,0,Driving,PC,R8 Games,R8 Games
Nihilumbra,6.3,7,16,3.37,4,3,68,80,425,0,81,56,716,39,10,23,1,2012,6,27,2019,10,22,0,0,Action,PC,BeautiFun Games,BeautiFun Games
Mortal Kombat X,5.7,10,618,3.86,4,7,220,1398,697,19,1400,144,4082,681,80,429,104,2015,4,7,2020,11,30,1,0,Action,PC,Warner Bros. Interactive,Warner Bros. Interactive
SteamWorld Dig,7.3,12,124,3.77,4,4,78,437,484,4,439,135,1997,302,31,116,19,2013,8,8,2019,9,17,0,0,Action,Linux,Image & Form,Image & Form
FlatOut 2,8.7,24,362,4.27,4,2,0,336,524,4,336,32,1143,258,6,98,6,2006,12,21,2020,7,18,1,1,Driving,Xbox,Strategy First,Bugbear Entertainment
Persona 4: Dancing All Night,5.4,51,314,4.24,5,6,0,17,199,0,17,3,10,22,8,4,2,2015,9,29,2019,8,2,1,0,Miscellaneous,PS Vita,Atlus,P Studio
NCAA Football 13,5.6,20,67,3.27,4,0,73,11,355,0,11,2,59,6,0,5,0,2012,7,10,2019,10,23,1,1,Sports,Xbox 360,Electronic Arts,Electronic Arts
Spec Ops: The Line,8.3,59,361,4.06,4,5,151,1307,598,0,1321,348,5103,1174,107,204,27,2012,6,26,2020,8,3,0,0,Action,PC,2K Games,Yager Development
The LEGO NINJAGO Movie Video Game,6.9,8,13,3.18,4,1,151,101,423,0,101,134,2450,35,6,31,9,2017,9,22,2020,5,27,1,1,Action Adventure,PC,Warner Bros. Interactive,Warner Bros. Interactive
The Bridge,7.4,8,16,3.31,4,3,67,194,396,0,194,148,1502,63,13,83,8,2013,2,22,2020,1,16,0,0,Miscellaneous,Linux,Midnight City,The Quantum Astrophysicists Guild
Madden NFL 08,7.1,29,30,3.43,4,0,48,23,371,0,23,4,131,11,0,10,2,2007,8,14,2019,9,17,1,0,Sports,Xbox,Electronic Arts,Electronic Arts Tiburon
Tom Clancy's Ghost Recon Advanced Warfighter 2,7.1,24,79,3.52,4,1,0,29,595,0,29,16,274,24,7,15,0,2007,3,6,2020,12,2,1,0,Action,Xbox One,Ubisoft Entertainment,Ubisoft
Torment: Tides of Numenera,7.0,20,79,3.59,4,3,125,147,649,0,152,112,744,69,63,52,15,2017,2,27,2019,9,17,0,1,General,Linux,Techland Publishing,Techland
Call of Duty 2: Big Red One,7.9,28,17,3.86,4,0,0,21,575,24,22,8,7,23,4,8,0,2005,11,1,2019,8,28,0,0,Action,GameCube,Activision Blizzard,Treyarch
Cosmic Star Heroine,7.5,8,47,3.36,4,4,132,35,507,0,36,22,192,14,5,13,8,2017,4,10,2019,9,17,0,0,Console-style RPG,PC,Zeboyd Games,Zeboyd Games
Polaris Sector,7.1,8,23,0.0,0,4,0,2,424,0,2,0,19,2,1,0,0,2016,3,22,2019,8,28,1,0,Strategy,PC,Slitherine,SoftWarWare
The Aquatic Adventure of the Last Human,6.5,11,16,3.82,4,3,42,10,348,0,11,8,85,4,4,3,2,2016,1,18,2019,11,18,0,0,Action Adventure,Linux,Digerati,Digerati Distribution
Apotheon,7.3,26,247,3.2,4,4,61,262,415,0,262,92,1429,78,26,136,7,2015,2,2,2019,9,17,0,0,Action,Linux,Alientrap,Alientrap
Heroes of Newerth,7.3,12,234,3.75,4,9,0,8,481,0,8,1,8,7,1,4,0,2010,5,12,2019,1,9,0,0,Strategy,PC,S2 Games,S2 Games
R.U.S.E.,7.8,37,48,3.53,4,3,131,43,521,0,43,14,418,18,0,24,0,2010,7,14,2020,5,2,1,0,Strategy,PC,Ubisoft Entertainment,Ubisoft
Toki Tori 2,7.5,27,51,0.0,0,1,0,1,258,0,1,0,3,0,2,3,0,2013,4,4,2019,4,4,0,0,Miscellaneous,PC,Two Tribes,Two Tribes
Frozen Synapse 2,7.4,20,14,3.88,5,3,0,8,304,0,8,2,24,1,2,6,2,2018,9,12,2019,8,28,0,0,Strategy,PC,Mode 7,Mode 7
Quantum Conundrum,6.4,16,30,3.24,4,2,91,143,379,0,144,55,1086,60,7,63,12,2012,6,21,2019,9,17,1,0,Miscellaneous,PC,Square Enix,Square Enix
Wizard of Legend,7.7,16,71,3.5,4,2,78,146,289,0,149,110,982,32,30,81,22,2018,5,15,2019,9,17,0,0,Role-Playing,Linux,Humble Bundle,Humble Bundle
Dokuro,7.9,26,19,2.93,3,1,53,14,366,0,14,9,158,6,1,8,1,2012,7,5,2019,9,17,0,0,Action,iOS,GungHo Online Entertainment America,Gungho Online
Heroes of the Pacific,8.6,33,7,0.0,0,0,0,2,260,0,2,0,4,3,1,1,0,2005,9,23,2020,2,16,1,0,Simulation,PC,Codemasters,IR Gurus Interactive
Secret World Legends,5.1,9,42,2.81,3,4,0,86,401,0,86,52,808,14,2,64,8,2017,7,31,2019,9,17,1,0,Role-Playing,PC,Funcom,Funcom
NCAA March Madness 06,7.2,21,5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,10,11,2019,6,25,1,1,Sports,Xbox,EA SPORTS,Electronic Arts Canada
Chariot,7.3,10,27,3.16,3,3,307,74,392,0,74,30,536,5,5,46,4,2014,9,30,2019,9,17,0,0,Action,Android,Microids Indie,Anuman Interactive
R-Type Dimensions,6.9,32,15,3.42,4,2,23,12,499,0,12,9,125,2,1,3,1,2010,4,9,2019,9,17,1,0,Action,Xbox 360,Microsoft Studios,Tozai
CT Special Forces 2: Back in the Trenches,8.5,11,4,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,2003,8,15,2019,9,12,0,0,Action,Game Boy Advance,Hip Interactive,Light and Shadow Productions
WWE WrestleMania XIX,8.7,26,49,0.0,0,0,0,0,195,0,0,0,1,0,1,0,0,2003,9,8,2019,9,12,0,1,Action,GameCube,THQ,Yuke's
Disney's Extreme Skate Adventure,7.6,18,5,4.17,4,0,0,6,213,0,6,0,3,5,3,5,0,2003,9,2,2020,2,10,1,0,Sports,Xbox,Activision Blizzard,Toys for Bob
Spider-Man: The Movie,7.3,14,14,3.66,4,0,0,91,346,0,91,11,33,98,8,48,1,2002,5,1,2020,8,5,1,0,Action,PC,Activision Blizzard,Neversoft
Knockout Kings 2002,8.5,23,11,0.0,0,0,0,1,45,0,1,0,1,0,0,1,0,2002,3,6,2019,6,25,1,0,Sports,Xbox,EA SPORTS,Black Ops Entertainment
Mega Man X5,9.0,10,135,0.0,0,21,0,4,294,0,4,2,4,7,7,0,0,2002,1,1,2019,8,2,1,0,Action,PC,Capcom,Sony Interactive Entertainment
Endless Ocean: Blue World,8.7,42,30,0.0,0,0,0,1,191,0,1,0,2,2,1,0,0,2010,2,22,2019,9,12,1,0,Adventure,Wii,Nintendo,Arika
Saints Row: The Third Remastered,6.9,15,35,3.61,4,0,239,30,377,0,31,21,112,20,46,9,1,2020,5,22,2020,5,29,1,0,Action Adventure,Nintendo Switch,Deep Silver,Volition
Guilty Gear XX Accent Core Plus,7.6,10,11,0.0,0,6,0,0,0,0,0,1,3,0,0,0,0,2008,7,24,2019,8,2,1,0,Action,Wii,Aksys Games,Aksys Games
Mario vs. Donkey Kong 2: March of the Minis,7.9,32,25,0.0,4,0,0,5,40,0,5,2,4,5,3,2,0,2006,9,25,2019,1,9,1,1,Action,Wii U,Nintendo,Nintendo
Q.U.B.E. 2,7.1,20,17,3.54,4,4,54,116,219,1,116,157,715,71,26,25,7,2018,3,13,2019,11,5,0,0,Sci-Fi,PC,Trapped Nerve Games,Toxic Games
Unravel Two,6.5,13,69,3.97,4,2,85,278,384,0,279,94,728,159,186,60,44,2018,6,9,2020,9,10,1,0,Action,PC,Electronic Arts,Electronic Arts
2064: Read Only Memories,3.4,14,547,3.18,4,4,155,103,387,0,106,129,906,33,15,36,8,2015,10,5,2019,10,22,0,0,General,iOS,MidBoss,charblar
